City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,MID,,,,
Brajrajnagar,26-05-19,46.98,128.69,6.98,19.09,21.23,42.94,3.01,5.74,14.7,0,,,112,Moderate,f6q6q3io,,,,
Brajrajnagar,27-05-19,58.45,138.62,9.09,20.3,25.04,41.92,3.17,7.38,17.3,0,,,115,Moderate,jtn417z6,,,,
Brajrajnagar,28-05-19,47.05,109.8,7.4,18.44,17.41,44.19,2.55,7.84,20.57,0,,,115,Moderate,8wrwnuuq,,,,
Brajrajnagar,29-05-19,36.04,69.37,0.75,3.01,0.1,1.56,0.02,2.41,,0,,,107,Moderate,b9x51yox,,,,
Brajrajnagar,30-05-19,34.15,96.5,9.35,19.74,9.99,42.33,1.43,8.34,41.24,0,,,115,Moderate,90uqe4ql,,,,
Brajrajnagar,31-05-19,40.9,80.06,10.66,18.4,9.09,45.55,1.48,7.32,23.83,0,,,167,Moderate,33gno57t,,,,
Brajrajnagar,01-06-19,14.37,46.73,15.26,16.28,12.93,41.43,1.52,7.76,35.05,0,,,105,Moderate,sl02wdlm,,,,
Brajrajnagar,02-06-19,33.62,67.57,7.62,19.75,19.88,39.86,3.12,6.66,16.79,0,,,89,Moderate,2j4pjjwk,,,,
Brajrajnagar,03-06-19,,13.11,19.75,14.14,21.49,61.87,2.15,8.36,19.28,0,,,88,Satisfactory,n2lhr8gf,,,,
Brajrajnagar,04-06-19,32.78,74.12,5.74,17.04,17.11,55.93,3.06,7.46,24.42,0,,,91,Satisfactory,s07szby4,,,,
Brajrajnagar,05-06-19,51.53,110.34,5.5,23.39,12.97,41.06,2.17,7.39,21.96,0,,,94,Satisfactory,nt60lv2k,,,,
Brajrajnagar,06-06-19,36.15,72.44,11,17.47,13.17,39.23,2.01,7.65,23.08,0,,,95,Satisfactory,zwdmd7uf,,,,
Brajrajnagar,07-06-19,26.6,77.51,15.62,16.16,27.33,36.09,2.92,6.7,14.34,0,,,97,Satisfactory,06o7pa3d,,,,
Brajrajnagar,08-06-19,8.32,60.9,12.04,16.96,25.27,37.53,3.25,8.06,17.26,0,,,100,Satisfactory,273rafsd,,,,
Brajrajnagar,09-06-19,48.94,101.94,13.2,14.56,6.25,40.24,0.89,6.55,3.53,0,,,94,Satisfactory,b3hbetxy,,,,
Brajrajnagar,10-06-19,58.33,112.5,7.11,12.95,4.76,47.42,0.99,6.91,41.28,0,,,100,Satisfactory,9cleavkv,,,,
Brajrajnagar,11-06-19,52.66,139.95,6.43,18.81,20.88,38.31,3.16,6.98,39.35,0,,,101,Moderate,4qu7fiwm,,,,
Brajrajnagar,12-06-19,26.52,60.92,23.07,14.67,20.22,39.73,1.36,7.6,30.39,0,,,98,Satisfactory,p5ekryt6,,,,
Brajrajnagar,13-06-19,21.72,43.69,0.79,9.22,1.29,107.91,0.13,23.41,31.02,0.34,,,101,Moderate,34xdjzvv,,,,
Brajrajnagar,14-06-19,18.76,63.23,3.03,13.6,3.08,43.3,0.53,5.88,37.25,6.72,,,100,Satisfactory,or0czzdp,,,,
Brajrajnagar,15-06-19,20,49.38,16.77,10.29,7.77,40.64,0.57,5.09,39.25,4.51,,,95,Satisfactory,7ztlskf2,,,,
Brajrajnagar,16-06-19,18.48,32.91,,,0,,0,,,1.34,,,102,Moderate,lqkn35wq,,,,
Brajrajnagar,17-06-19,26.35,51.33,2.45,17.14,5.79,45.77,0.98,3.04,24.87,8.6,,,100,Satisfactory,9cqv8mwc,,,,
Brajrajnagar,18-06-19,29.42,61.09,7.25,12.38,16.27,29.81,1.81,3.98,11.32,5.53,,,95,Satisfactory,at79f8im,,,,
Brajrajnagar,19-06-19,39.47,82.32,3.88,15.57,9.61,35.48,1.86,3.87,16.14,7.43,,,102,Moderate,s0jo0zv3,,,,
Brajrajnagar,20-06-19,28,53.35,1.75,14.19,8.83,29.71,1.4,3.49,13.64,9.21,,,121,Moderate,ytxrrslz,,,,
Brajrajnagar,21-06-19,26.98,47.39,1.23,14.88,9.84,32.37,1.85,2.37,9.75,1.36,,,99,Satisfactory,7xjdryoq,,,,
Brajrajnagar,22-06-19,43.88,61.27,1.84,12.2,7.76,28.07,1.91,2.3,9.45,5.1,,,99,Satisfactory,fhl0ly3x,,,,
Brajrajnagar,23-06-19,42.01,64.73,3.85,13.34,7.34,41.46,1.84,1.66,7.26,0,,,102,Moderate,5xhgocmi,,,,
Brajrajnagar,24-06-19,41.34,80.82,3.91,13.5,11.8,32.12,1.91,3.01,11.11,13.58,,,97,Moderate,gwq4vev6,,,,
Brajrajnagar,25-06-19,32.02,62.15,4.42,13.96,10.66,30.99,1.9,3.05,9.81,9.71,,,100,Satisfactory,s4bvfso7,,,,
Brajrajnagar,26-06-19,24.51,54.19,7.94,15.9,12.49,39.04,1.42,2.57,14.78,5.29,,,94,Satisfactory,x4ckzw64,,,,
Brajrajnagar,27-06-19,38.5,82.94,1.85,17.82,12.1,27.85,1.93,2.61,11.09,4.91,,,66,Satisfactory,294qejgv,,,,
Brajrajnagar,28-06-19,29.03,48.97,1.06,12.44,6.09,33.67,1.35,2.09,17.69,4.62,,,100,Satisfactory,91uj6sph,,,,
Brajrajnagar,29-06-19,21.27,46.44,3.54,13.23,4.97,35.77,1.07,2.73,19.36,1.81,,,87,Satisfactory,qocuprwb,,,,
Brajrajnagar,30-06-19,18.41,29.91,26.78,8.11,26.93,28.25,1.98,2.04,8.04,0.77,,,98,Satisfactory,pml9r5nd,,,,
Brajrajnagar,01-07-19,22.96,59.93,4.2,12.97,9.05,42.71,1.87,2.19,7.29,9.99,,,101,Moderate,mfy5ln8w,,,,
Brajrajnagar,02-07-19,15.25,55.17,1.83,13.03,8.67,33.92,1.85,2.11,11.78,4.43,,,102,Moderate,7gs54990,,,,
Brajrajnagar,03-07-19,15.74,30.03,2.45,11.52,6.9,23.06,1.88,1.9,12.39,2.33,,,99,Satisfactory,ra756rn1,,,,
Brajrajnagar,04-07-19,24.34,31.63,10.93,12.26,6.72,30.98,1.57,2.64,9.71,2.95,,,98,Satisfactory,kauk7ze0,,,,
Brajrajnagar,05-07-19,5.08,12.24,4.56,12.55,7.2,39.22,1.59,2.15,7.07,4.56,,,102,Moderate,kwnteqg1,,,,
Brajrajnagar,06-07-19,12.09,17.01,1.6,11.29,7.64,40.55,1.88,1.96,8.48,4.48,,,98,Satisfactory,hyt6iodl,,,,
Brajrajnagar,07-07-19,8.11,23.2,0.67,10.83,3.39,31.19,1.24,1.31,10.99,4.74,,,98,Satisfactory,0lyt8gfq,,,,
Brajrajnagar,08-07-19,18.49,33.36,1.49,17.95,5.12,43.58,1.04,1.85,10.79,3.96,,,80,Satisfactory,ia7bta9q,,,,
Brajrajnagar,09-07-19,15.75,25.12,5.98,13.29,9.19,41.04,1.84,1.87,9.69,3.33,,,97,Satisfactory,9zk7t1un,,,,
Brajrajnagar,10-07-19,19.59,45.95,1.96,15.31,7.76,35.84,1.8,1.74,10.21,1.08,,,93,Satisfactory,h9ayg6vf,,,,
Brajrajnagar,11-07-19,23.11,55.16,2.26,12.06,8.65,39.82,1.87,2.16,8.4,2.05,,,94,Satisfactory,ll3q63mp,,,,
Brajrajnagar,12-07-19,24.81,61.14,4.74,12.62,11.68,46.84,1.85,2.71,7.52,1.49,,,99,Satisfactory,hhs3owvr,,,,
Brajrajnagar,13-07-19,33.21,81.2,5.29,12.05,12.76,28.92,1.97,3.13,7.5,2.13,,,84,Satisfactory,ylm0utrd,,,,
Brajrajnagar,14-07-19,22.63,54.23,10.51,11.22,16.17,32.5,1.85,2.3,9.16,2.31,,,98,Satisfactory,n51qv9pp,,,,
Brajrajnagar,15-07-19,18.88,69.94,5.24,11.43,12.46,36.06,1.81,2.88,10.18,1.56,,,99,Satisfactory,t4mwgj8s,,,,
Brajrajnagar,16-07-19,38.78,87.74,7.77,9.48,13.25,42.53,1.92,4.2,7.39,1.71,,,95,Satisfactory,976j65ji,,,,
Brajrajnagar,17-07-19,31.14,72.59,9.44,11.45,14.21,62.99,1.78,2.57,8.11,2.56,,,35,Good,dxjo6kc5,,,,
Brajrajnagar,18-07-19,32.95,64.37,9.06,11.95,9.93,60.08,1.46,2.58,6.72,1.52,,,71,Satisfactory,wa4ght2h,,,,
Brajrajnagar,19-07-19,25.71,60.58,6.45,11.38,6.27,58.23,1.02,3.14,8.53,1.76,,,96,Satisfactory,als886fe,,,,
Brajrajnagar,20-07-19,27.82,51.68,9.12,12.17,17.2,53.88,1.81,5.67,5.58,1.33,,,99,Satisfactory,lmswl9ol,,,,
Brajrajnagar,21-07-19,24.73,56.46,11.59,8.74,7.44,34.8,0.88,3.16,6.18,1.17,,,103,Moderate,jm60nxc2,,,,
Brajrajnagar,22-07-19,20.24,53.62,3.2,10.32,5.99,81,0.95,3.9,9.97,0.58,,,100,Satisfactory,14d11p6t,,,,
Brajrajnagar,23-07-19,20.5,50.9,5.4,11.74,9.22,69.31,1.42,2.28,8.46,0,,,100,Satisfactory,49u2onq0,,,,
Brajrajnagar,24-07-19,16.9,35.71,6.6,11.57,8.05,77.62,1.24,1.26,10.77,0,,,96,Satisfactory,qcbskifq,,,,
Brajrajnagar,25-07-19,21.23,31.73,5.88,7.52,10.99,59.27,1.79,1.41,6.22,0,,,102,Moderate,hscgmis5,,,,
Brajrajnagar,26-07-19,16.79,33.38,12.03,12.58,17.88,68.25,1.86,1.96,6.72,0,,,97,Satisfactory,yl1qyh7j,,,,
Brajrajnagar,27-07-19,18.61,25.47,5.6,11.4,4.89,66.61,0.91,1.41,4.54,0,,,100,Satisfactory,r52vu3p8,,,,
Brajrajnagar,28-07-19,28.1,41.48,,,0,,0,,,0,,,102,Moderate,p119i282,,,,
Brajrajnagar,29-07-19,11.49,17.06,2.79,8.03,4.57,76.64,0.94,1.2,8.06,0,,,101,Moderate,3t97ubzc,,,,
Brajrajnagar,30-07-19,11.72,16.88,1.01,8.65,4.05,85.38,1.75,1.29,7.27,0,,,102,Moderate,n77dvnde,,,,
Brajrajnagar,31-07-19,11.3,18.72,3.64,8.23,5.87,77.32,1.85,1.07,5.28,0,,,103,Moderate,x3dqi0ym,,,,
Brajrajnagar,01-08-19,15.83,22.93,4.82,8.21,9.41,73.54,1.98,1.46,3.8,0,,,102,Moderate,4qqyb8sd,,,,
Brajrajnagar,02-08-19,17.03,21.22,4.61,6.32,7.79,70.76,1.82,1.95,5.94,0,,,102,Moderate,279ur6zt,,,,
Brajrajnagar,03-08-19,11.68,21.99,4.3,6.54,7.56,61.12,1.91,1.47,4.5,0,,,102,Moderate,dplkmng5,,,,
Brajrajnagar,04-08-19,9.51,18.82,5.28,10.73,6.95,76.43,1.78,1.08,4.09,0,,,104,Moderate,l8k34gh1,,,,
Brajrajnagar,05-08-19,,,,,,,,,,,,,103,Moderate,cnnosvx0,,,,
Brajrajnagar,06-08-19,14.82,22.61,7.75,7.35,13.18,96.75,2,2.24,4.21,0,,,102,Moderate,s013j5ex,,,,
Brajrajnagar,07-08-19,9.9,23.73,7.14,7.87,9.29,194.46,1.85,1.26,4.45,0,,,49,Good,7899iaku,,,,
Brajrajnagar,08-08-19,,15.62,16.67,5.79,9.56,78.87,0.8,3.02,9.15,0,,,91,Satisfactory,7cz1fvdi,,,,
Brajrajnagar,09-08-19,2.54,,2.23,11.17,6.65,71.51,1.82,3.71,7.41,0,,,67,Satisfactory,1qc72ovc,,,,
Brajrajnagar,10-08-19,36.02,,5.48,8.93,11.27,58.58,2.04,2.02,4.63,0,,,100,Satisfactory,cuaiyw56,,,,
Brajrajnagar,11-08-19,35.2,,6.37,12.75,10.81,62.68,2.03,2.17,4.14,0,,,101,Moderate,ew4r8f85,,,,
Brajrajnagar,12-08-19,,,12.22,13.44,5,68.78,0.88,1.94,3.82,0,,,56,Moderate,1j34m7kr,,,,
Brajrajnagar,13-08-19,13.05,18.03,14.66,8.4,18.29,63.01,1.95,2.84,5.75,0,,,102,Moderate,ibvbowl0,,,,
Brajrajnagar,14-08-19,8.93,14.62,4.07,6.99,8.11,34.44,1.86,2.89,6.6,0,,,102,Moderate,y33s6ur3,,,,
Brajrajnagar,15-08-19,26.93,68.24,14.33,9,18.1,35.27,2.05,3.63,7.55,0,,,102,Moderate,i0txnftt,,,,
Brajrajnagar,16-08-19,28.16,65.76,5.34,7.5,8.36,44.61,1.54,5.26,4.34,0,,,102,Moderate,ro47r51a,,,,
Brajrajnagar,17-08-19,43.12,108.51,8.62,8.02,14.5,41.14,2,6.15,5.27,0,,,102,Moderate,yhvc58p4,,,,
Brajrajnagar,18-08-19,23.19,53.79,14.01,9.02,19.48,57.49,1.97,6.14,3.46,0,,,103,Moderate,50wyl7bh,,,,
Brajrajnagar,19-08-19,20.65,41.49,6.59,9.35,10.81,54.09,1.49,6.88,5.15,0,,,100,Satisfactory,8r4fhzlm,,,,
Brajrajnagar,20-08-19,12.39,27.67,10.11,11.89,17.63,35.91,1.73,7.8,7.7,0,,,81,Satisfactory,tsk9iod8,,,,
Brajrajnagar,21-08-19,32.15,63.23,3.4,11.04,10.09,37.82,1.96,8.44,6.27,0,,,97,Satisfactory,t0rfmfok,,,,
Brajrajnagar,22-08-19,39.35,68.75,3.96,9.97,7.56,45.64,1.83,9.04,6.69,0,,,102,Moderate,6zployed,,,,
Brajrajnagar,23-08-19,22.73,29.55,13.89,8.68,5,27.3,1.7,6.44,5.64,0,,,51,Satisfactory,ca87xvwh,,,,
Brajrajnagar,24-08-19,32.21,52.24,1.65,7.26,4.76,33.07,1.92,6.42,4.36,0,,,81,Satisfactory,4knbd4xy,,,,
Brajrajnagar,25-08-19,37.79,56.15,3.82,9.04,5.16,39.33,1.92,7.06,5.52,0,,,101,Moderate,kq0rsuxj,,,,
Brajrajnagar,26-08-19,21.99,42.74,4,11,7.14,36.14,1.95,7.06,5.8,1.83,,,102,Moderate,kt6wqvam,,,,
Brajrajnagar,27-08-19,34.35,60.67,15.24,10.09,14.49,36.61,2.02,7.69,4.5,2.92,,,101,Moderate,ut63ltb0,,,,
Brajrajnagar,28-08-19,30.32,68.46,4.8,12.19,7.85,30.97,2,7.15,6.12,2.69,,,70,Satisfactory,hvwr0uqq,,,,
Brajrajnagar,29-08-19,35.6,76.5,3.07,10.28,7.15,33.42,1.96,6.91,5.35,1.63,,,69,Satisfactory,1dx2ox4n,,,,
Brajrajnagar,30-08-19,29.62,65.62,8.98,10.32,1.73,36.08,0.27,5.64,4.45,2.58,,,102,Moderate,auicxks8,,,,
Brajrajnagar,31-08-19,45.24,91.89,,,0,,0,,,0.53,,,102,Moderate,6egbde5x,,,,
Brajrajnagar,01-09-19,33.73,79.79,3.79,11.29,6.08,27,1.11,8.32,7.01,2.41,,,97,Satisfactory,8picmo53,,,,
Brajrajnagar,02-09-19,17.73,49.02,1.9,10.64,2.56,37.06,1.42,6.38,5.88,1.99,,,100,Satisfactory,ecxcw96m,,,,
Brajrajnagar,03-09-19,25.45,56.18,,,0,,0,,,1.44,,,102,Moderate,zkdneyx5,,,,
Brajrajnagar,04-09-19,31.95,64.37,3.49,8.07,4.12,14.25,1.05,11.05,6.6,2.22,,,101,Moderate,cbkzvuqb,,,,
Brajrajnagar,05-09-19,17.5,28.45,3.32,6.65,6.06,13.26,1.93,10.54,4.78,0,,,102,Moderate,9g8rwsm1,,,,
Brajrajnagar,06-09-19,20.52,30.46,4.38,6.16,6.08,40.63,1.92,9.56,5.22,0,,,103,Moderate,l5xw1u8x,,,,
Brajrajnagar,07-09-19,15.34,24.82,4.92,8.23,7.3,19.31,1.97,9.58,4,0,,,102,Moderate,40faym53,,,,
Brajrajnagar,08-09-19,18.58,28.07,1.16,14.09,1.14,10.75,0.62,9.23,4.18,0,,,102,Moderate,6lobyyj4,,,,
Brajrajnagar,09-09-19,21.44,35.1,4.88,10.22,6.3,21.06,1.04,24.97,5.46,0,,,102,Moderate,t4215imq,,,,
Brajrajnagar,10-09-19,16.98,36.49,3.6,11.43,8.46,19.29,1.95,11.01,5.19,0,,,104,Moderate,zfhpij93,,,,
Brajrajnagar,11-09-19,25.9,40.09,7.81,14.16,10.14,21.31,1.87,9.07,4.52,0,,,103,Moderate,hvh470s3,,,,
Brajrajnagar,12-09-19,33.44,39.6,4.54,10.69,7.05,28.09,1.69,15.72,5.96,2.38,,,102,Moderate,2ykui7oy,,,,
Brajrajnagar,13-09-19,19.52,33.04,3.97,11.98,7.54,28.65,1.91,9.14,5.74,2.99,,,49,Good,vp19ydce,,,,
Brajrajnagar,14-09-19,27.59,56.59,6.23,11.07,9.89,44.38,1.92,8.95,4.45,1.16,,,91,Satisfactory,4cniomio,,,,
Brajrajnagar,15-09-19,33.54,79.84,10.64,4.44,10.8,24.75,1.51,8.64,4.74,2.14,,,101,Moderate,d3qamwsy,,,,
Brajrajnagar,16-09-19,33.37,77.66,10.41,11.01,11.45,19.32,1.72,8.46,5.01,3.47,,,102,Moderate,59i3jert,,,,
Brajrajnagar,17-09-19,37.4,78.65,6.86,8.67,12.03,28.76,2,8.09,3.94,0.8,,,103,Moderate,j4hvyyoi,,,,
Brajrajnagar,18-09-19,32.19,60.92,11.95,7.12,15.97,43.87,1.98,9.08,3.75,0,,,102,Moderate,k38we345,,,,
Brajrajnagar,19-09-19,15.64,40.1,7.09,5.24,10.44,23.64,1.95,9.55,5.29,0,,,103,Moderate,4ub3q2zu,,,,
Brajrajnagar,20-09-19,22.3,68.21,7.67,10.74,9.9,17.66,1.99,9.46,4.15,0.47,,,104,Moderate,usvfndwx,,,,
Brajrajnagar,21-09-19,34.26,78.19,8.39,11.38,12.63,14.62,2.04,10.41,4.84,1.37,,,104,Moderate,1fmsipqu,,,,
Brajrajnagar,22-09-19,35.88,83.06,6.86,8.73,7.96,34.4,1.84,8.76,4.26,0.28,,,103,Moderate,xsva5ae7,,,,
Brajrajnagar,23-09-19,23.5,52.79,4.05,9.36,4.6,56.25,1.5,8.21,5.41,0,,,98,Satisfactory,c5gnm728,,,,
Brajrajnagar,24-09-19,13.3,39.83,,,0,,0,,,0.4,,,105,Moderate,79faaz72,,,,
Brajrajnagar,25-09-19,19.4,38.72,6.75,4.85,5.71,24.06,1.24,8.77,4.05,0.11,,,104,Moderate,5sjh084a,,,,
Brajrajnagar,26-09-19,16.66,33.48,5.66,6.28,7.84,35.82,1.91,8.67,3.75,0,,,103,Moderate,x5601om8,,,,
Brajrajnagar,27-09-19,15.27,30.81,7.74,5.87,9.85,17.85,2.01,9.07,3.71,0,,,103,Moderate,yzgovang,,,,
Brajrajnagar,28-09-19,14.78,32.14,3.87,8.3,6.66,24.25,2.02,9.04,3.78,0.12,,,103,Moderate,sluqq1px,,,,
Brajrajnagar,29-09-19,16.93,27.1,12.88,13.28,13.6,42.83,1.9,9.56,5.1,0,,,78,Satisfactory,yrju4spi,,,,
Brajrajnagar,30-09-19,26.05,39.9,4.19,8.81,7.52,17.04,2.14,9.2,4.98,1.68,,,90,Satisfactory,byant7dh,,,,
Brajrajnagar,01-10-19,32.16,96.99,6.9,8.45,10.88,13.64,2.17,9.12,4.86,1.27,,,104,Moderate,zlzag6a8,,,,
Brajrajnagar,02-10-19,28.96,66.56,3.88,15.17,7.4,39.16,2.07,9.24,4.96,1.28,,,103,Moderate,ciihp7pj,,,,
Brajrajnagar,03-10-19,27.41,74.47,2.14,10.3,7.09,55.34,2.03,9.1,5.22,0,,,103,Moderate,bjx5td52,,,,
Brajrajnagar,04-10-19,51.42,120.96,4.96,7.69,10.95,14.18,2.23,9.67,5.59,3.77,,,106,Moderate,hth8nf5b,,,,
Brajrajnagar,05-10-19,34.76,90.57,8.59,8.36,12.4,44.98,2.17,8.54,5.14,2.98,,,116,Moderate,pjv3wy80,,,,
Brajrajnagar,06-10-19,30.55,61.86,8.17,7.86,9.76,48.7,2.06,8.36,5.55,0,,,110,Moderate,zq9o66i4,,,,
Brajrajnagar,07-10-19,25.13,46.13,7.41,9.91,9.33,25.96,2.09,8.5,6.29,0.72,,,106,Moderate,tolpbpsl,,,,
Brajrajnagar,08-10-19,25.41,45.92,2.74,8.59,6.44,32.57,1.68,8.64,4.26,0,,,104,Moderate,0epeljaf,,,,
Brajrajnagar,09-10-19,55,76.23,21.03,11.6,19.13,41.56,1.6,8.69,5.22,0.32,,,104,Moderate,qevosik3,,,,
Brajrajnagar,10-10-19,26.48,63.49,,,0,,0,,,0.35,,,104,Moderate,dxbrk9kd,,,,
Brajrajnagar,11-10-19,32.77,72.72,3,11.04,4.46,35.05,1.1,9.77,6.51,1.52,,,105,Moderate,7a1vzf5p,,,,
Brajrajnagar,12-10-19,28.89,57.42,5.87,10.42,9.17,34.73,2.02,9.01,4.42,1.2,,,105,Moderate,14yfs4pa,,,,
Brajrajnagar,13-10-19,30.73,71.59,9.19,6.99,10.86,16.16,2.07,8.85,5.29,0,,,104,Moderate,c6cjxq07,,,,
Brajrajnagar,14-10-19,39.96,86.42,7.7,6.33,8.98,38.89,1.62,8.96,6.63,2.7,,,104,Moderate,o1o6whfr,,,,
Brajrajnagar,15-10-19,61.88,127.82,8.05,14.13,7.53,25.72,1.06,9.14,5.49,2.15,,,104,Moderate,5m29nugu,,,,
Brajrajnagar,16-10-19,53.11,115.38,7.74,6.34,11.96,12.14,2.12,9.07,6.24,0.12,,,103,Moderate,9hse06cd,,,,
Brajrajnagar,17-10-19,54.85,122.37,8.98,8.46,12.45,64.1,2.16,9.24,4.7,1.04,,,179,Moderate,o2z7n3v5,,,,
Brajrajnagar,18-10-19,32.62,65.15,9.41,9.1,11.34,28.3,1.81,8.39,4.62,0.37,,,188,Moderate,ik4ps0qn,,,,
Brajrajnagar,19-10-19,35.99,73.18,7.53,12.77,12.7,24.03,2.11,8.87,4.4,0,,,146,Moderate,enkgjjk3,,,,
Brajrajnagar,20-10-19,41.21,79.3,11.56,6.08,11.98,18.82,1.72,8.76,3.94,0,,,236,Poor,sufwsu77,,,,
Brajrajnagar,21-10-19,20.53,37.45,4.48,9.73,9.76,36.91,2.16,8.88,4.78,0,,,222,Poor,vy1nxax2,,,,
Brajrajnagar,22-10-19,31.58,74.28,9.36,8.53,15.98,78.49,2.23,8.76,4.27,0,,,200,Moderate,43pd2qsp,,,,
Brajrajnagar,23-10-19,32.15,60.91,8,11.54,13.11,44.52,2.17,8.79,4.23,0,,,174,Moderate,ragy7afs,,,,
Brajrajnagar,24-10-19,24.43,38.28,2.87,8.4,6.55,58.88,2.03,7.41,4.64,0,,,141,Moderate,jiw3cji1,,,,
Brajrajnagar,25-10-19,23.14,30.81,2.01,7.08,4.99,75.86,2.04,7.02,4.89,0,,,122,Moderate,vyci1ho3,,,,
Brajrajnagar,26-10-19,34.74,89.89,7.28,11.56,13.25,76.68,2.15,7.22,4.68,0,,,99,Satisfactory,bctefhu9,,,,
Brajrajnagar,27-10-19,29.75,60.55,13.41,5.35,13.24,86.49,1.88,8.68,3.75,0,,,102,Moderate,ipzfddyi,,,,
Brajrajnagar,01-11-19,84.24,175.43,13.08,10.87,19.33,92.17,2.31,9.14,4.24,0,,,115,Moderate,332eygtr,,,,
Brajrajnagar,02-11-19,77.18,166.58,17.72,13.3,24.41,53.26,2.38,9.44,4.53,0,,,126,Moderate,rqrx7btj,,,,
Brajrajnagar,03-11-19,83.03,175.1,13.46,6.59,14.74,16.78,2.13,9.85,5.57,0,,,123,Moderate,dugsh7mp,,,,
Brajrajnagar,04-11-19,107.54,231.42,17.46,11.95,7.25,19.89,0.8,9.84,3.26,0,,,125,Moderate,jvl63652,,,,
Brajrajnagar,05-11-19,89.4,189.29,13.26,8.22,9.23,73.66,1.4,10.75,9.5,0.03,,,113,Moderate,ae5bvrr5,,,,
Brajrajnagar,06-11-19,83.14,181.43,11.19,8.78,13.81,72.47,1.41,10.37,5.73,0.17,,,126,Moderate,gb8tt1qe,,,,
Brajrajnagar,07-11-19,81.1,177.97,16.43,14.19,22.13,63.28,0.52,10.27,5.33,0.56,,,184,Moderate,qg2r691d,,,,
Brajrajnagar,08-11-19,62.63,141.47,16.43,12.46,21.19,66.83,0.6,12.66,6.55,1.58,,,133,Moderate,h0ivbolt,,,,
Brajrajnagar,09-11-19,38.64,109.84,12.82,11.79,21.22,95.05,0.63,13.9,5.57,0,,,120,Moderate,raz0qm9k,,,,
Brajrajnagar,10-11-19,43.3,95.82,12.63,3.84,7.34,49.2,0.31,14.83,5.48,0,,,131,Moderate,cqc4fvbo,,,,
Brajrajnagar,11-11-19,42.37,109.49,17.88,18.7,19.25,58.82,0.47,16.54,8.78,0,,,152,Moderate,pkps5j8w,,,,
Brajrajnagar,12-11-19,60.96,144.97,17.5,11.75,22.71,95.68,0.62,16.66,5.66,0,,,211,Poor,urjgopu7,,,,
Brajrajnagar,13-11-19,57.49,133.85,21.67,13.4,26.17,78.69,0.64,16.25,8.23,0.6,,,156,Moderate,z4epgk7b,,,,
Brajrajnagar,14-11-19,57.19,135.99,20.18,16.54,28.46,70.67,0.7,16.39,10.83,0.9,,,127,Moderate,2xxeutdh,,,,
Brajrajnagar,15-11-19,58.09,130.12,22.04,20.33,30.93,44.48,0.74,16.09,13.46,1.87,,,180,Moderate,3rn6fwx3,,,,
Brajrajnagar,16-11-19,51.52,115.04,19.48,15.26,27.08,83.14,0.78,14.74,6.49,0.56,,,185,Moderate,yc8q62z8,,,,
Brajrajnagar,17-11-19,79.1,162.45,26.7,13.89,18.16,53.02,0.39,14.44,9.05,2.28,,,189,Moderate,soxxnnk8,,,,
Brajrajnagar,18-11-19,76.72,171.91,19.21,18.41,16.67,48.33,0.49,13.49,5.87,0,,,223,Poor,6wcult29,,,,
Brajrajnagar,19-11-19,50.88,132.67,16.82,13.95,23.82,46.11,0.87,13.49,7.45,0,,,201,Poor,5l0fthw3,,,,
Brajrajnagar,20-11-19,57.47,136.14,11.81,11.63,19.06,31.81,0.88,13.21,4.79,0,,,147,Moderate,9hnal9ad,,,,
Brajrajnagar,21-11-19,69.64,148.15,12.57,10.03,18.76,29.51,0.89,12.73,4.75,0,,,126,Moderate,gj4vjldd,,,,
Brajrajnagar,22-11-19,88.71,182.05,13.3,12.97,19.85,25.03,0.92,12.72,5,0,,,129,Moderate,feohfmbo,,,,
Brajrajnagar,23-11-19,86.71,175.56,15.97,9.92,22.56,51.87,0.96,12.71,5.92,0,,,155,Moderate,87o0j4px,,,,
Brajrajnagar,24-11-19,66.14,118.67,14.01,6.85,17.41,60.72,0.97,11.92,5.16,0,,,111,Moderate,9rdsdvyd,,,,
Brajrajnagar,25-11-19,98.46,195.77,14.81,13.04,19.47,51.85,0.97,12.01,6.9,0,,,120,Moderate,3fwd4guk,,,,
Brajrajnagar,26-11-19,88.94,193.69,19.14,9.81,20.74,88,0.81,11.97,5.02,0,,,128,Moderate,us29j281,,,,
Brajrajnagar,27-11-19,47.74,158.7,18.24,11.19,23.64,76.09,1.02,11.32,5.95,0,,,128,Moderate,ltp17r6v,,,,
Brajrajnagar,28-11-19,129.09,226.22,17.82,12.03,23.66,51.44,1.09,12.18,7.43,0.05,,,140,Moderate,0littefv,,,,
Brajrajnagar,29-11-19,102.32,194.1,30.45,12.24,15.47,23.22,0.51,12.3,3.7,0,,,151,Moderate,5a8au32c,,,,
Brajrajnagar,30-11-19,78.96,159.2,,,0,,0,,,0,,,220,Poor,48tszqh5,,,,
Brajrajnagar,01-12-19,70.08,136.96,,,0,,0,,,0,,,290,Poor,zodc3mjt,,,,
Brajrajnagar,02-12-19,63.24,136.41,16.09,14.98,15.21,102.21,0.65,9.94,5.09,0,,,157,Moderate,cnlt152n,,,,
Brajrajnagar,03-12-19,75.53,166.11,17.95,13.2,26.21,88.16,1.17,11.07,4.67,0,,,118,Moderate,wbhji81g,,,,
